t,robot_id,x,y,gx,gy
1763686109.6749675,2,291.3381060364415,201.17231951386626,14,10
1763686109.6749675,3,158.2239180454842,114.15938278034174,7,5
1763686109.6749675,4,571.7535449179737,63.07682711766362,28,3
1763686109.6919374,0,567.1775030197432,379.8170193202053,28,18
1763686109.6919374,1,212.62359268091186,65.10268662543021,10,3
1763686109.6919374,2,290.66970541551984,201.9161209725577,14,10
1763686109.6919374,3,159.15982695737847,113.80714066384105,7,5
1763686109.6919374,4,572.4194863968555,63.82283110338,28,3
1763686109.7074854,0,566.6306233788038,380.6542305589772,28,19
1763686109.7074854,1,213.5912556793483,64.85044007648067,10,3
1763686109.7074854,2,289.9673193656876,202.62791717724068,14,10
1763686109.7074854,3,160.1031187597682,113.47517594351022,8,5
1763686109.7074854,4,573.0648008770562,64.5867481287455,28,3
1763686109.723583,0,566.069845474761,381.4821968278175,28,19
1763686109.723583,1,214.56739768272084,64.6333069623505,10,3
1763686109.723583,2,289.1943901836651,203.26240947788585,14,10
1763686109.723583,3,161.04294801832268,113.13353144294722,8,5
1763686109.723583,4,573.5958139176826,65.4341117759978,28,3
1763686109.7401018,0,565.5149785858111,382.3141359695503,28,19
1763686109.7401018,1,215.51431113803406,64.31181838067648,10,3
1763686109.7401018,2,288.40168369121466,203.87201296936774,14,10
1763686109.7401018,3,161.98386437836209,112.79489239704411,8,5
1763686109.7401018,4,574.1279889282722,66.28074614696554,28,3
1763686109.755834,0,564.9311444643932,383.1260089390894,28,19
1763686109.755834,1,216.49020022921883,64.09355138430149,10,3
1763686109.755834,2,287.7066989388986,204.59103744325458,14,10
1763686109.755834,3,162.86511385796734,112.32224098776297,8,5
1763686109.755834,4,574.7581500833357,67.05721051746107,28,3
1763686109.7714071,0,564.4533212090734,384.00446493495684,28,19
1763686109.7714071,1,217.42985006607464,63.751413715961874,10,3
1763686109.7714071,2,286.9458413584302,205.23995634592555,14,10
1763686109.7714071,3,163.7618921724791,111.8797608699933,8,5
1763686109.7714071,4,575.2709801117342,67.9157006816289,28,3
1763686109.7881184,0,563.9785250862975,384.8845607489436,28,19
1763686109.7881184,1,218.3942254913976,63.48687631022657,10,3
1763686109.7881184,2,286.2485125118171,205.95670768333716,14,10
1763686109.7881184,3,164.68143354389696,111.48676765599218,8,5
1763686109.7881184,4,575.7839790846832,68.77408990206055,28,3
1763686109.8039236,0,563.46432736125,385.74223242246205,28,19
1763686109.8039236,1,219.38315857445264,63.33851406017863,10,3
1763686109.8039236,2,285.48077187393596,206.59746841320896,14,10
1763686109.8039236,3,165.5833290496999,111.0548133799253,8,5
1763686109.8039236,4,576.3714419620976,69.58334101738879,28,3
1763686109.8199227,0,562.8419435512774,386.5249446256913,28,19
1763686109.8199227,1,220.33903891874905,63.04475775405441,11,3
1763686109.8199227,2,284.6451640681978,207.1467949053695,14,10
1763686109.8199227,3,166.53129562309348,110.73644350740527,8,5
1763686109.8199227,4,576.851564042233,70.46054269782861,28,3
1763686109.8364425,0,562.2285529669734,387.3147243361722,28,19
1763686109.8364425,1,221.24990483734496,62.63205534511978,11,3
1763686109.8364425,2,283.87761647081805,207.7877868598873,14,10
1763686109.8364425,3,167.45222236709841,110.34670778646543,8,5
1763686109.8364425,4,577.3408544511271,71.33266361591521,28,3
1763686109.8536448,0,561.5295948995622,388.0298869890008,28,19
1763686109.8536448,1,222.0994807269488,62.10458894068832,11,3
1763686109.8536448,2,283.1661713674948,208.49052853714673,14,10
1763686109.8536448,3,168.31477188585927,109.84073513138866,8,5
1763686109.8536448,4,577.7646144324598,72.23843813433629,28,3
1763686109.8707788,0,560.8522120631206,388.76551766596737,28,19
1763686109.8707788,1,222.9518473893106,61.58164432326291,11,3
1763686109.8707788,2,282.4471742348693,209.18554157535272,14,10
1763686109.8707788,3,169.19974638400166,109.3750956381778,8,5
1763686109.8707788,4,578.1658534798453,73.15441151105263,28,3
1763686109.8867671,0,560.2678177208294,389.57698747606383,28,19
1763686109.8867671,1,223.8689619765561,61.18302064877599,11,3
1763686109.8867671,2,281.74678637828185,209.899304036081,14,10
1763686109.8867671,3,170.0545998045192,108.85622606937515,8,5
1763686109.8867671,4,578.6891094872718,74.00658705088705,28,3
1763686109.902696,0,559.7237888284333,390.41605395986494,27,19
1763686109.902696,1,224.80883128838752,60.841486350824,11,3
1763686109.902696,2,281.02264135162994,210.58895175801973,14,10
1763686109.902696,3,170.90984494340958,108.33800241842474,8,5
1763686109.902696,4,579.2602589447471,74.82743313708451,28,3
1763686109.9192154,0,559.2893636673231,391.3167618922128,27,19
1763686109.9192154,1,225.69882628886938,60.38551606767247,11,3
1763686109.9192154,2,280.24710151124356,211.22025038464062,14,10
1763686109.9192154,3,171.81152494580172,107.90559847153466,8,5
1763686109.9192154,4,579.7810311253492,75.68112882988785,28,3
1763686109.9359612,0,558.7652635526347,392.16841855412747,27,19
1763686109.9359612,1,226.57523298228622,59.90394436196897,11,2
1763686109.9359612,2,279.50424233532624,211.88969810086306,13,10
1763686109.9359612,3,172.74617089449546,107.5500187328116,8,5
1763686109.9359612,4,580.4224318943129,76.44833483453893,29,3
1763686109.9531794,0,558.261548845699,393.0322886219136,27,19
1763686109.9531794,1,227.5048660502352,59.53545778287036,11,2
1763686109.9531794,2,278.785216763324,212.58468171707776,13,10
1763686109.9531794,3,173.7219471777505,107.3312479737121,8,5
1763686109.9531794,4,581.1137603370622,77.17087547993256,29,3
1763686109.9702625,0,557.7576720827221,393.89606417593905,27,19
1763686109.9702625,1,228.3697037967408,59.03340631915461,11,2
1763686109.9702625,2,278.01555590540033,213.22313466270512,13,10
1763686109.9702625,3,174.71779225717665,107.24018438174075,8,5
1763686109.9702625,4,581.7735633948687,77.92231405021572,29,3
1763686109.9872608,0,557.2290300952837,394.74490906702175,27,19
1763686109.9872608,1,229.22325820909157,58.51240260980454,11,2
1763686109.9872608,2,277.3384835791171,213.95905114232858,13,10
1763686109.9872608,3,175.7012010445069,107.0587810824276,8,5
1763686109.9872608,4,582.5278934020457,78.57880947310326,29,3
1763686110.0042562,0,556.6389457870252,395.5522506980226,27,19
1763686110.0042562,1,230.06461226294476,57.97191823809266,11,2
1763686110.0042562,2,276.62663672455966,214.66138586000716,13,10
1763686110.0042562,3,176.65036733131672,106.74400598814017,8,5
1763686110.0042562,4,583.1779829214732,79.33866710235398,29,3
1763686110.0209432,0,555.9627917093012,396.2890109461204,27,19
1763686110.0209432,1,230.92018305005107,57.454232398755416,11,2
1763686110.0209432,2,275.9573282904159,215.40437053009398,13,10
1763686110.0209432,3,177.60373671251307,106.44220005215266,8,5
1763686110.0209432,4,583.8393273696591,80.08874944506952,29,4
1763686110.0374672,0,555.2032533113115,396.9394734138919,27,19
1763686110.0374672,1,231.7862321131837,56.95427338018781,11,2
1763686110.0374672,2,275.30761561101457,216.16455039974667,13,10
1763686110.0374672,3,178.52636147433847,106.0565012721875,8,5
1763686110.0374672,4,584.3929471578583,80.92151899909649,29,4
1763686110.0550072,0,554.4518319715531,397.59929609473556,27,19
1763686110.0550072,1,232.59178522206662,56.361749803636556,11,2
1763686110.0550072,2,274.72533555889294,216.9775386781992,13,10
1763686110.0550072,3,179.43626479426973,105.64168089132599,8,5
1763686110.0550072,4,584.9140203685456,81.77503098442769,29,4
1763686110.0712857,0,553.659338991543,398.2091771295568,27,19
1763686110.0712857,1,233.42704662235704,55.811896738550175,11,2
1763686110.0712857,2,274.10428868689263,217.76131210386419,13,10
1763686110.0712857,3,180.32706007228663,105.1872760358691,9,5
1763686110.0712857,4,585.5442554909374,82.5514353188462,29,4
1763686110.0876918,0,552.9042382123301,398.86478586442246,27,19
1763686110.0876918,1,234.32577110464513,55.3733829931145,11,2
1763686110.0876918,2,273.4971867099898,218.55593603355715,13,10
1763686110.0876918,3,181.215294312052,104.72788520519393,9,5
1763686110.0876918,4,586.2407112209363,83.26903507926401,29,4
1763686110.104117,0,552.1965037883994,399.57126444526085,27,19
1763686110.104117,1,235.17854822194778,54.851107981071074,11,2
1763686110.104117,2,272.78438396503435,219.2573005940989,13,10
1763686110.104117,3,182.1133039789243,104.28790948063188,9,5
1763686110.104117,4,586.8364071739392,84.0722450963679,29,4
1763686110.1201174,0,551.4168207601072,400.19743884220884,27,20
1763686110.1201174,1,236.06159833632233,54.381829284023034,11,2
1763686110.1201174,2,272.0059242316973,219.88499514049295,13,10
1763686110.1201174,3,183.05817858526163,103.96047707799148,9,5
1763686110.1201174,4,587.4774920363733,84.83971509523285,29,4
1763686110.1371026,0,550.5812140079653,400.7467669370438,27,20
1763686110.1371026,1,236.986396048886,54.0013700998298,11,2
1763686110.1371026,2,271.3171088118355,220.60993190832906,13,11
1763686110.1371026,3,183.9888548211227,103.59463319871577,9,5
1763686110.1371026,4,588.2062091747816,85.52452991121594,29,4
1763686110.1537676,0,549.7406917694364,401.28854398208927,27,20
1763686110.1537676,1,237.8538072236316,53.503778044098944,11,2
1763686110.1537676,2,270.54794041494813,221.24897805472986,13,11
1763686110.1537676,3,184.85571378664645,103.0960797573566,9,5
1763686110.1537676,4,588.9724331819932,86.16710346402735,29,4
1763686110.1708539,0,548.9019053700434,401.8330046107793,27,20
1763686110.1708539,1,238.74750985952087,53.05511826363655,11,2
1763686110.1708539,2,269.76560322186293,221.87183318741765,13,11
1763686110.1708539,3,185.6450923191457,102.48217297906747,9,5
1763686110.1708539,4,589.6646962286695,86.88874871912604,29,4
1763686110.1871595,0,548.1491825600384,402.49134219234224,27,20
1763686110.1871595,1,239.6948934150655,52.735017656508695,11,2
1763686110.1871595,2,268.9548277869889,222.45719050923472,13,11
1763686110.1871595,3,186.45847832898397,101.90044864658738,9,5
1763686110.1871595,4,590.3833803317683,87.58408544327705,29,4
1763686110.2036657,0,547.4921174432869,403.24517601510973,27,20
1763686110.2036657,1,240.6187609634485,52.352305293179775,12,2
1763686110.2036657,2,268.12926664336516,223.0215031868689,13,11
1763686110.2036657,3,187.24214759482868,101.27927034547695,9,5
1763686110.2036657,4,591.101340642812,88.28016948401205,29,4
1763686110.2201195,0,546.8509778526613,404.01260029497877,27,20
1763686110.2201195,1,241.48698794238504,51.8561380703136,12,2
1763686110.2201195,2,267.23227162791295,223.46354384365728,13,11
1763686110.2201195,3,188.0870223866737,100.74430624751821,9,5
1763686110.2201195,4,591.8248245443299,88.97051073603491,29,4
1763686110.2367175,0,546.207330014133,404.7779220965484,27,20
1763686110.2367175,1,242.3813050650557,51.40870440584692,12,2
1763686110.2367175,2,266.28515597489104,223.7844362552237,13,11
1763686110.2367175,3,188.8640760374488,100.11487187936129,9,5
1763686110.2367175,4,592.6113437107794,89.58807660362116,29,4
1763686110.2526462,0,545.5337503028935,405.51703668347415,27,20
1763686110.2526462,1,243.31961183336003,51.06290040275515,12,2
1763686110.2526462,2,265.3535995216145,224.14803297462424,13,11
1763686110.2526462,3,189.64894390268628,99.49520871754063,9,4
1763686110.2526462,4,593.4360479503981,90.15364085032948,29,4
1763686110.2692804,0,544.9114202426739,406.29979162350776,27,20
1763686110.2692804,1,244.2454983938619,50.6850987655406,12,2
1763686110.2692804,2,264.40898826595287,224.47622434513445,13,11
1763686110.2692804,3,190.38460937720959,98.81786367282974,9,4
1763686110.2692804,4,594.2360845186729,90.75359208953402,29,4
1763686110.2860744,0,544.2966214365214,407.0884756083543,27,20
1763686110.2860744,1,245.12287941209382,50.20530448791078,12,2
1763686110.2860744,2,263.4506282593594,224.76178711890253,13,11
1763686110.2860744,3,191.17405366448375,98.2040414532171,9,4
1763686110.2860744,4,595.0446652914783,91.34197728126604,29,4
1763686110.3029354,0,543.6255235832793,407.8298443906576,27,20
1763686110.3029354,1,245.99453172982348,49.71517977215313,12,2
1763686110.3029354,2,262.4906305216997,225.04179487538124,13,11
1763686110.3029354,3,191.92611517117373,97.5449485233846,9,4
1763686110.3029354,4,595.8351257151646,91.95449039833828,29,4
1763686110.3188126,0,542.9609237426783,408.57704386327066,27,20
1763686110.3188126,1,246.85638731207573,49.20802599336348,12,2
1763686110.3188126,2,261.5072006203968,225.2230836759825,13,11
1763686110.3188126,3,192.61853886342726,96.82345740742683,9,4
1763686110.3188126,4,596.5715778541987,92.63098004860059,29,4
1763686110.3351212,0,542.2406536540293,409.2707375992936,27,20
1763686110.3351212,1,247.69939980044887,48.67013200339247,12,2
1763686110.3351212,2,260.53190941820026,225.44400690001737,13,11
1763686110.3351212,3,193.21408548581846,96.02013666167304,9,4
1763686110.3351212,4,597.2859872742898,93.33070798178973,29,4
1763686110.3507822,0,541.4549266644424,409.88931103699906,27,20
1763686110.3507822,1,248.48471086611318,48.05103061416354,12,2
1763686110.3507822,2,259.5985973105603,225.80307306346452,12,11
1763686110.3507822,3,193.85298939116043,95.25085010925011,9,4
1763686110.3507822,4,598.0517633097494,93.97381533170558,29,4
1763686110.3670888,0,540.7034768929195,410.5491013376843,27,20
1763686110.3670888,1,249.25958885831895,47.418919787492186,12,2
1763686110.3670888,2,258.649390428286,226.11772572060096,12,11
1763686110.3670888,3,194.42734024064862,94.43224086077304,9,4
1763686110.3670888,4,598.8541918133659,94.57056360073005,29,4
1763686110.3825886,0,539.9134559772758,411.1621812287633,26,20
1763686110.3825886,1,250.02253234513668,46.77245460210136,12,2
1763686110.3825886,2,257.6804155471483,226.36488493998033,12,11
1763686110.3825886,3,194.95541952950435,93.58304579208644,9,4
1763686110.3825886,4,599.7316523075026,95.05021251528049,29,4
1763686110.399612,0,539.2169949566394,411.879775854394,26,20
1763686110.399612,1,250.8616011905533,46.228429352088796,12,2
1763686110.399612,2,256.7080283111521,226.5982581673901,12,11
1763686110.399612,3,195.50844991392353,92.74988470687592,9,4
1763686110.399612,4,600.6447405228922,95.45797459163941,30,4
1763686110.4159927,0,538.5080048138553,412.5849942442811,26,20
1763686110.4159927,1,251.7219146964652,45.718664041827715,12,2
1763686110.4159927,2,255.73379847815906,226.82381577091172,12,11
1763686110.4159927,3,195.97390856345788,91.8648150793473,9,4
1763686110.4159927,4,599.6447405228922,95.45797459163941,29,4
1763686110.4326665,0,537.7280997218257,413.21089203739615,26,20
1763686110.4326665,1,252.50180031017317,45.09274197836344,12,2
1763686110.4326665,2,254.7395143414662,226.9305821304119,12,11
1763686110.4326665,3,196.48328225353856,91.00426964541973,9,4
1763686110.4326665,4,598.6447405757452,95.45764946718528,29,4
1763686110.449676,0,536.9073946152121,413.7822440549635,26,20
1763686110.449676,1,253.2690213257964,44.45135916507166,12,2
1763686110.449676,2,253.749537458388,227.0718116279357,12,11
1763686110.449676,3,197.02922812589412,90.16644919660153,9,4
1763686110.449676,4,597.6522747708505,95.58017140854537,29,4
1763686110.4656687,0,536.0401913441732,414.28019835678185,26,20
1763686110.4656687,1,254.04701372504533,43.823085477328114,12,2
1763686110.4656687,2,252.785324843897,227.3369418488771,12,11
1763686110.4656687,3,197.49122964441142,89.2795700634116,9,4
1763686110.4656687,4,596.658180955773,95.68869553869507,29,4
1763686110.4820373,0,535.2404829444723,414.88058696047773,26,20
1763686110.4820373,1,254.90598730431813,43.311065565497245,12,2
1763686110.4820373,2,251.85481578226776,227.70321072037166,12,11
1763686110.4820373,3,197.9275776313437,88.37979207173802,9,4
1763686110.4820373,4,595.6586279316883,95.71859122472428,29,4
1763686110.4979591,0,534.4260593926549,415.4608578267507,26,20
1763686110.4979591,1,255.7844118700831,42.833184531911854,12,2
1763686110.4979591,2,250.92546393875728,228.07240599521097,12,11
1763686110.4979591,3,198.29188655497313,87.44851391341798,9,4
1763686110.4979591,4,594.6601966471464,95.77458202797018,29,4
1763686110.514391,0,533.601735463582,416.02697624188835,26,20
1763686110.514391,1,256.72266060602124,42.487223104133506,12,2
1763686110.514391,2,250.04309414556823,228.54296263161885,12,11
1763686110.514391,3,198.66892198030425,86.52231507513034,9,4
1763686110.514391,4,593.6602308801008,95.78285637004893,29,4
1763686110.531051,0,532.773419562418,416.5872375807997,26,20
1763686110.531051,1,257.68086078728936,42.20112449767457,12,2
1763686110.531051,2,249.10465586287398,228.88840957338255,12,11
1763686110.531051,3,199.00268063268342,85.57965651448283,9,4
1763686110.531051,4,592.6604870295494,95.76022379872911,29,4
1763686110.547879,0,532.0147643597652,417.23872993185824,26,20
1763686110.547879,1,258.61846172444433,41.85341127870503,12,2
1763686110.547879,2,248.17858518743176,229.26575968148643,12,11
1763686110.547879,3,199.39300734594437,84.6589801017759,9,4
1763686110.547879,4,591.6605050629994,95.7542182533894,29,4
1763686110.5645425,0,531.1978074541408,417.8154286524678,26,20
1763686110.5645425,1,259.49400277444363,41.37026754257044,12,2
1763686110.5645425,2,247.25473387109605,229.6485112266234,12,11
1763686110.5645425,3,199.9098848342442,83.80292072177423,9,4
1763686110.5645425,4,590.6639815778117,95.83753057822418,29,4
1763686110.5811505,0,530.4321464935535,418.45867300217674,26,20
1763686110.5811505,1,260.33262828144444,40.82555912606889,13,2
1763686110.5811505,2,246.28482897106147,229.8919952813147,12,11
1763686110.5811505,3,200.3428100662844,82.90149088897361,10,4
1763686110.5811505,4,589.6869727578604,96.05072946597328,29,4
1763686110.5975292,0,529.7071736435313,419.1474504457175,26,20
1763686110.5975292,1,261.1119470241089,40.19893140777684,13,2
1763686110.5975292,2,245.29097925755292,230.00273256933897,12,11
1763686110.5975292,3,200.8962825251831,82.06862341017484,10,4
1763686110.5975292,4,588.7056697733361,96.24319882084264,29,4
1763686110.6136372,0,529.0172959366794,419.8713763739648,26,20
1763686110.6136372,1,261.9414809003257,39.6404750100082,13,1
1763686110.6136372,2,244.31363049548062,230.21436762616028,12,11
1763686110.6136372,3,201.44374998897845,81.23179644115109,10,4
1763686110.6136372,4,587.7234436766913,96.43090043263624,29,4
1763686110.630643,0,528.3036573148158,420.5718904119288,26,21
1763686110.630643,1,261.9414809003257,40.6404750100082,13,2
1763686110.630643,2,243.36259481821023,230.52344874910185,12,11
1763686110.630643,3,201.89116912827745,80.33747205157596,10,4
1763686110.630643,4,586.7291619552856,96.53768928260847,29,4
1763686110.647529,0,527.5224043046331,421.196104905577,26,21
1763686110.647529,1,261.85505263132865,41.63673308617028,13,2
1763686110.647529,2,242.39681659142363,230.78281801610336,12,11
1763686110.647529,3,202.30367346672463,79.42651641557481,10,3
1763686110.647529,4,585.7293720128675,96.5171936479596,29,4
1763686110.664665,0,526.8212088757875,421.90907402872756,26,21
1763686110.664665,1,261.674749318375,42.62034414514529,13,2
1763686110.664665,2,241.42168548573744,231.00444682001483,12,11
1763686110.664665,3,202.68099517667346,78.50043416911865,10,3
1763686110.664665,4,584.7296564740584,96.49334325040604,29,4
1763686110.681189,0,526.1639576287577,422.6627455740825,26,21
1763686110.681189,1,261.6363528059822,43.61960672717069,13,2
1763686110.681189,2,240.4411087971049,231.20058288939126,12,11
1763686110.681189,3,202.92731854457296,77.5312464688115,10,3
1763686110.681189,4,583.7297308386221,96.5055384788767,29,4
1763686110.697399,0,525.5451312119662,423.44827333672436,26,21
1763686110.697399,1,261.4619322125118,44.604277970060124,13,2
1763686110.697399,2,239.4642688914521,231.41455437983845,11,11
1763686110.697399,3,203.05969496179435,76.54004695097282,10,3
1763686110.697399,4,582.7374105701826,96.62923360749627,29,4
1763686110.7138102,0,524.9910701503361,424.28074936640047,26,21
1763686110.7138102,1,261.2221448316065,45.57510339821834,13,2
1763686110.7138102,2,238.51415420102526,231.72645512532512,11,11
1763686110.7138102,3,203.29322904317425,75.56769833404881,10,3
1763686110.7138102,4,581.7742527712934,96.89817050425623,29,4
1763686110.730799,0,524.5228093219454,425.1643396541441,26,21
1763686110.730799,1,260.97228759615916,46.543386085192864,13,2
1763686110.730799,2,237.58578429902178,232.09811266265487,11,11
1763686110.730799,3,203.6008569405652,74.61619159379585,10,3
1763686110.730799,4,580.8211156937978,97.20070928111492,29,4
1763686110.7478023,0,523.9900411278896,426.01060087351,26,21
1763686110.7478023,1,260.7626842808582,47.52117259062994,13,2
1763686110.7478023,2,236.6717342714664,232.50371412607186,11,11
1763686110.7478023,3,203.78438489063203,73.63317710176419,10,3
1763686110.7478023,4,579.886118911381,97.55536547642295,28,4
1763686110.763988,0,523.5176338374481,426.89198124085294,26,21
1763686110.763988,1,260.5984507415434,48.50759407486684,13,2
1763686110.763988,2,235.72564868838927,232.82763088928985,11,11
1763686110.763988,3,204.00671250423176,72.65820508563704,10,3
1763686110.763988,4,579.0009432317056,98.02062241200935,28,4
1763686110.7810028,0,523.0702694303164,427.78633301014276,26,21
1763686110.7810028,1,260.58273511306845,49.507470576751764,13,2
1763686110.7810028,2,234.8173972742976,233.24605575566432,11,11
1763686110.7810028,3,204.1157120894871,71.66416329053274,10,3
1763686110.7810028,4,578.1094525570171,98.47366145772556,28,4
1763686110.7988787,0,522.5592348228813,428.64589314765703,26,21
1763686110.7988787,1,260.66854828054466,50.50378182344514,13,2
1763686110.7988787,2,233.89046294120678,233.62127934519125,11,11
1763686110.7988787,3,204.27324146314777,70.67664898864437,10,3
1763686110.7988787,4,577.2325056204288,98.95424867187974,28,4
1763686110.814983,0,522.084500442963,429.5260222680272,26,21
1763686110.814983,1,260.8753086160079,51.48217344425918,13,2
1763686110.814983,2,232.95350175936878,233.9707128062804,11,11
1763686110.814983,3,204.4471352274253,69.69188457075276,10,3
1763686110.814983,4,576.3210848128476,99.36572420153873,28,4
1763686110.831562,0,521.573943995871,430.38586650644066,26,21
1763686110.831562,1,261.22544789935813,52.41887109145115,13,2
1763686110.831562,2,231.9803616346696,234.20092639775686,11,11
1763686110.831562,3,204.483055415282,68.69252990893128,10,3
1763686110.831562,4,575.4446514636084,99.84724739344261,28,4
1763686110.8466914,0,521.1268622221423,431.2803595961846,26,21
1763686110.8466914,1,261.45832033540927,53.39137838115524,13,2
1763686110.8466914,2,230.99669780145973,234.3809415727695,11,11
1763686110.8466914,3,204.43164875225193,67.69385210553516,10,3
1763686110.8466914,4,574.6327611210867,100.43105735543368,28,5
1763686110.862962,0,520.5750794976083,432.1143475007167,26,21
1763686110.862962,1,261.6306427109626,54.37641898888858,13,2
1763686110.862962,2,229.99808249043906,234.43354823199698,11,11
1763686110.862962,3,204.47379716115097,66.69474074456117,10,3
1763686110.862962,4,573.7683296297166,100.93380798619184,28,5
1763686110.8792253,0,519.9917193654015,432.92656111556914,25,21
1763686110.8792253,1,261.6642835609141,55.37585297531017,13,2
1763686110.8792253,2,229.00276198163849,234.53017682383677,11,11
1763686110.8792253,3,204.61923441770188,65.70537326763112,10,3
1763686110.8792253,4,572.8529226287991,101.33633751637716,28,5
1763686110.8955493,0,519.5173944961157,433.8069109996362,25,21
1763686110.8955493,1,261.77211841293706,56.37002179633061,13,2
1763686110.8955493,2,228.02854753118098,234.75580085739654,11,11
1763686110.8955493,3,204.7378040887473,64.71242753240276,10,3
1763686110.8955493,4,571.9368400672862,101.73732721760638,28,5
1763686110.9141169,0,519.1272920627963,434.727682465049,25,21
1763686110.9141169,1,261.99978762429544,57.34376032909977,13,2
1763686110.9141169,2,227.07045585572803,235.0422626199893,11,11
1763686110.9141169,3,204.98876429970156,63.74443012924622,10,3
1763686110.9141169,4,570.9779047291929,102.0209520002962,28,5
