timestamp_unix,robot_id,robot_x,robot_y,robot_gx,robot_gy
1763660791.077421,3,448.9401390459082,351.0317582805144,22,17
1763660791.077421,4,73.42608366682622,257.13083000823804,3,12
1763660791.0941186,0,336.6450487367715,251.26620073431695,16,12
1763660791.0941186,1,237.18268708803288,100.53128416665184,11,5
1763660791.0941186,2,92.00046985171416,298.7591051871903,4,14
1763660791.0941186,3,450.54450508833963,350.429569604814,22,17
1763660791.0941186,4,74.96336927923198,256.4538261931767,3,12
1763660791.1110072,0,335.37471071892423,251.953950038171,16,12
1763660791.1110072,1,237.28107186814304,98.77872306770266,11,4
1763660791.1110072,2,92.63119280931848,300.35868556006164,4,15
1763660791.1110072,3,452.1208290386412,349.75739075736755,22,17
1763660791.1110072,4,76.53982120225872,255.87384295712363,3,12
1763660791.1270256,0,334.0650466022949,252.56348895091844,16,12
1763660791.1270256,1,237.43545492579565,97.03020488306255,11,4
1763660791.1270256,2,93.0166152499094,302.03437000553856,4,15
1763660791.1270256,3,453.7109470568435,349.11852747979,22,17
1763660791.1270256,4,78.01555871934121,255.07148393499418,3,12
1763660791.1429796,0,332.8181686403937,253.29290867416765,16,12
1763660791.1429796,1,237.70660830336934,95.29595408910636,11,4
1763660791.1429796,2,93.23278618919173,303.74016569774034,4,15
1763660791.1429796,3,455.37098458751376,348.69320760485465,22,17
1763660791.1429796,4,79.57385512837267,254.44435275149507,3,12
1763660791.1590755,0,331.5799438248818,254.03692284795096,16,12
1763660791.1590755,1,238.02019485117836,93.56887173798916,11,4
1763660791.1590755,2,93.49893271441529,305.43888134364335,4,15
1763660791.1590755,3,457.0685543134489,348.45894573250405,22,17
1763660791.1590755,4,81.20178673335023,254.03032387661736,4,12
1763660791.174875,0,330.33305639171203,254.76632638067014,16,12
1763660791.174875,1,238.19447840946032,91.82222488993432,11,4
1763660791.174875,2,93.9758042255082,307.09086874687387,4,15
1763660791.174875,3,458.7319471138073,348.046943316292,22,17
1763660791.174875,4,82.7701981322602,253.42893639463375,4,12
1763660791.190664,0,329.1210212852505,255.55228355841246,16,12
1763660791.190664,1,238.37877830155796,90.07660651231564,11,4
1763660791.190664,2,94.38284100335997,308.7614344833836,4,15
1763660791.190664,3,460.437374465611,347.8791960451715,23,17
1763660791.190664,4,84.29315132349481,252.72027935697332,4,12
1763660791.2063289,0,328.0177754666645,256.4848104740092,16,12
1763660791.2063289,1,238.46041903769287,88.32318563850619,11,4
1763660791.2063289,2,94.71231485054992,310.4490113860882,4,15
1763660791.2063289,3,462.1491604166776,347.9592613746203,23,17
1763660791.2063289,4,85.8141814235492,252.0075040386255,4,12
1763660791.2222025,0,326.8607246031915,257.34967525180764,16,12
1763660791.2222025,1,238.51694123431804,86.56877542085583,11,4
1763660791.2222025,2,95.00348581803794,312.1436170293623,4,15
1763660791.2222025,3,463.85748956120415,348.09429149426035,23,17
1763660791.2222025,4,87.42074569963404,251.51706296517702,4,12
1763660791.239154,0,325.600262649381,258.05536175978136,16,12
1763660791.239154,1,238.8129037314059,84.83858578650216,11,4
1763660791.239154,2,95.15669264373817,313.8562163657756,4,15
1763660791.239154,3,465.554626565661,348.33166796182195,23,17
1763660791.239154,4,89.0561432686926,251.1335841380761,4,12
1763660791.2552557,0,324.27866064653205,258.63856492387214,16,12
1763660791.2552557,1,239.12375674889722,83.11100934187697,11,4
1763660791.2552557,2,95.09733886827995,315.5746301540883,4,15
1763660791.2552557,3,467.2672210093314,348.3920158761028,23,17
1763660791.2552557,4,90.71894474868344,250.89552436016817,4,12
1763660791.2713053,0,322.97907495591835,259.269306406012,16,12
1763660791.2713053,1,239.42307109407287,81.38139641024186,11,4
1763660791.2713053,2,95.09085232503016,317.2940564372656,4,15
1763660791.2713053,3,468.9756812659453,348.25865489672884,23,17
1763660791.2713053,4,92.39487707022695,250.78224561845946,4,12
1763660791.287288,0,321.6137591342292,259.7411861487275,16,12
1763660791.287288,1,239.89502916975803,79.69071443384806,11,3
1763660791.287288,2,95.19218493958108,319.0105064131614,4,15
1763660791.287288,3,470.68933782844385,348.2569860484959,23,17
1763660791.287288,4,94.0567567543193,250.53783380344538,4,12
1763660791.303269,0,320.2937215652359,260.32792169476687,16,13
1763660791.303269,1,240.38117297371687,78.00405674113749,12,3
1763660791.303269,2,95.46903819648435,320.7075099761118,4,16
1763660791.303269,3,472.4006671462915,348.34628086986805,23,17
1763660791.303269,4,95.68618069136474,250.1297175784547,4,12
1763660791.3199499,0,319.0112820002107,260.9928326260937,15,13
1763660791.3199499,1,240.64244206241312,76.26828935067321,12,3
1763660791.3199499,2,95.56858626070303,322.42406437415303,4,16
1763660791.3199499,3,474.1057193194237,348.51779963311503,23,17
1763660791.3199499,4,97.2511098576116,249.51932596289365,4,12
1763660791.335591,0,317.6851183843723,261.5655872407117,15,13
1763660791.335591,1,240.8824307358161,74.52945197841967,12,3
1763660791.335591,2,95.80940355941875,324.1265554452496,4,16
1763660791.335591,3,475.813502713623,348.65956520631914,23,17
1763660791.335591,4,98.84850341803164,248.99979248673847,4,12
1763660791.3520947,0,316.42941666466004,262.27970976216835,15,13
1763660791.3520947,1,241.2872736002983,72.82145542526591,12,3
1763660791.3520947,2,95.8484042793132,325.84555159485905,4,16
1763660791.3520947,3,477.4995853818905,348.9657462557275,23,17
1763660791.3520947,4,100.41397128410742,248.39078380042812,5,12
1763660791.3674443,0,315.11558357435433,262.8802098831989,15,13
1763660791.3674443,1,241.75778203729038,71.1303694483781,12,3
1763660791.3674443,2,96.0644771951083,327.55135970645426,4,16
1763660791.3674443,3,479.1259519135954,349.50570320197323,23,17
1763660791.3674443,4,101.9246250017426,247.65627269424093,5,12
1763660791.3836064,0,313.7657828691773,263.3947930551387,15,13
1763660791.3836064,1,242.06026147706993,69.40130722884464,12,3
1763660791.3836064,2,96.34784041911703,329.2472883906281,4,16
1763660791.3836064,3,480.71291057228416,350.1523745364712,24,17
1763660791.3836064,4,103.48538005968707,247.03528568244596,5,12
1763660791.3992505,0,312.37692665917075,263.7920791138749,15,13
1763660791.3992505,1,242.2637703892479,67.65782390710868,12,3
1763660791.3992505,2,96.53277566854356,330.9567525675104,4,16
1763660791.3992505,3,482.3635238138471,350.6129150081192,24,17
1763660791.3992505,4,104.94951653052529,246.21194758999624,5,12
1763660791.4160032,0,310.9995424988284,264.2274762422278,15,13
1763660791.4160032,1,242.54385567362564,65.92499321601899,12,3
1763660791.4160032,2,96.8372815832117,332.64901288036316,4,16
1763660791.4160032,3,484.0454523287991,350.94114978665436,24,17
1763660791.4160032,4,106.50615138968662,245.5807034732228,5,12
1763660791.4312725,0,309.6639853440315,264.7779713564756,15,13
1763660791.4312725,1,242.64580793910943,64.1726360303773,12,3
1763660791.4312725,2,97.10048815050418,334.3481865387802,4,16
1763660791.4312725,3,485.7307651834659,351.2515401556152,24,17
1763660791.4312725,4,108.09125193005691,245.02479206244305,5,12
1763660791.4475431,0,308.4162352640038,265.50589822253477,15,13
1763660791.4475431,1,242.69111132911425,62.417900274384,12,3
1763660791.4475431,2,97.30786181547346,336.05507405165315,4,16
1763660791.4475431,3,487.4280864189145,351.48759570616187,24,17
1763660791.4475431,4,109.71910995210159,244.6104739723455,5,12
1763660791.4641423,0,307.11743555486413,266.1382565861852,15,13
1763660791.4641423,1,242.68470654498051,60.66259148410022,12,3
1763660791.4641423,2,97.44565170579601,337.76898267367744,4,16
1763660791.4641423,3,489.1417437070238,351.4881417451902,24,17
1763660791.4641423,4,111.36942394392383,244.29735267298526,5,12
1763660791.4807675,0,305.78558913570987,266.69766958239273,15,13
1763660791.4807675,1,242.6108863569311,58.90882395379762,12,2
1763660791.4807675,2,97.80979316133578,339.4494200628359,4,16
1763660791.4807675,3,490.8521656939627,351.59339489642383,24,17
1763660791.4807675,4,112.9781548211891,243.81406581794917,5,12
1763660791.4968505,0,304.4437762270695,267.23273584253815,15,13
1763660791.4968505,1,242.7101416587423,57.15631194083746,12,2
1763660791.4968505,2,98.40151608581698,341.0638341358567,4,17
1763660791.4968505,3,492.56557957127836,351.5645074550191,24,17
1763660791.4968505,4,114.5986143384784,243.37169473780963,5,12
1763660791.512355,0,303.0492826351602,267.6097576014113,15,13
1763660791.512355,1,242.8417983245739,55.40593584043806,12,2
1763660791.512355,2,98.93693080793462,342.69778636706303,4,17
1763660791.512355,3,494.2700610151352,351.3874068994114,24,17
1763660791.512355,4,116.20990891382716,242.89702536743806,5,12
1763660791.530015,0,301.6496431163947,267.96720270495854,15,13
1763660791.530015,1,243.1501141433768,53.67790478562938,12,2
1763660791.530015,2,99.46582964920637,344.33385935878,4,17
1763660791.530015,3,495.9365436481656,350.9880859344512,24,17
1763660791.530015,4,117.75597881805096,242.24032979796104,5,12
1763660791.5457735,0,300.2173150434946,268.1548035474997,15,13
1763660791.5457735,1,243.43030202338275,51.945090680653,12,2
1763660791.5457735,2,99.76861370266327,346.02642859975555,4,17
1763660791.5457735,3,497.64348967949655,350.83657076896554,24,17
1763660791.5457735,4,119.3152757039553,241.61569034889752,5,12
1763660791.5617223,0,298.77454853342186,268.22679369927425,14,13
1763660791.5617223,1,243.88005818957689,50.248367556075024,12,2
1763660791.5617223,2,100.0262332087046,347.72645830791697,5,17
1763660791.5617223,3,499.35671818665054,350.7982343434178,24,17
1763660791.5617223,4,120.8658954159899,240.9698113134992,6,12
1763660791.5777876,0,297.3564546827997,268.502052877809,14,13
1763660791.5777876,1,244.52657180347944,48.6164453405433,12,2
1763660791.5777876,2,100.25518297504321,349.43058589205435,5,17
1763660791.5777876,3,501.0682756589854,350.7134250388369,25,17
1763660791.5777876,4,122.42082453410687,240.3343770861009,6,12
1763660791.5934246,0,295.97100784772385,268.91106981109914,14,13
1763660791.5934246,1,245.2871616458297,47.03446776098633,12,2
1763660791.5934246,2,100.33443293457425,351.1481971002265,5,17
1763660791.5934246,3,502.75183517615767,350.3936611393934,25,17
1763660791.5934246,4,123.86498262614562,239.47647929212056,6,11
1763660791.6092484,0,294.57670058626235,269.28878007727633,14,13
1763660791.6092484,1,245.90193920732827,45.39032709778711,12,2
1763660791.6092484,2,100.425355226611,352.8652299931366,5,17
1763660791.6092484,3,504.370501359362,349.83104103079467,25,17
1763660791.6092484,4,125.36081446682046,238.71223566333413,6,11
1763660791.6260343,0,293.19388736415175,269.7066142277428,14,13
1763660791.6260343,1,246.51708781808392,43.746325225162664,12,2
1763660791.6260343,2,100.50739034653498,354.58271043192576,5,17
1763660791.6260343,3,506.02449622513853,349.38279714267856,25,17
1763660791.6260343,4,126.88488780692128,238.0059908943544,6,11
1763660791.6417408,0,291.8188024366907,270.14921927381596,14,13
1763660791.6417408,1,247.09820259797664,42.089987221282556,12,2
1763660791.6417408,2,100.81161432458104,356.2750214523077,5,17
1763660791.6417408,3,507.6307975636389,348.78578993235294,25,17
1763660791.6417408,4,128.4654748089486,237.437373317472,6,11
1763660791.6576462,0,290.44311569900447,270.58995023970573,14,13
1763660791.6576462,1,247.8459530389182,40.50190055847759,12,2
1763660791.6576462,2,100.87407426038452,357.99332514343564,5,17
1763660791.6576462,3,509.20100031333794,348.09943366620075,25,17
1763660791.6576462,4,130.01516648865876,236.78927076574547,6,11
1763660791.673217,0,289.1201306843569,271.17000923287617,14,13
1763660791.673217,1,248.53518398969794,38.88755528345289,12,1
1763660791.673217,2,100.85163971211254,359.71261729707567,5,17
1763660791.673217,3,510.70179097048367,347.2722402168355,25,17
1763660791.673217,4,131.59438210298978,236.2168554766673,6,11
1763660791.689933,0,287.766628537357,271.67477623120965,14,13
1763660791.689933,1,248.53518398969794,40.64287575861044,12,2
1763660791.689933,2,101.0608782593402,361.4192772072155,5,18
1763660791.689933,3,512.117891250096,346.30721089223937,25,17
1763660791.689933,4,133.09801814319144,235.46808322936909,6,11
1763660791.705781,0,286.40471313986376,272.15638212258847,14,13
1763660791.705781,1,248.281522991265,42.37977128465146,12,2
1763660791.705781,2,101.17184224481443,363.1351314587334,5,18
1763660791.705781,3,513.6197675857586,345.4819902722682,25,17
1763660791.705781,4,134.47661269094584,234.5083654101018,6,11
1763660791.721565,0,284.99958579921775,272.4916058405874,14,13
1763660791.721565,1,248.15414675326406,44.1304640802327,12,2
1763660791.721565,2,101.2008122348253,364.8543259091092,5,18
1763660791.721565,3,515.2032837413782,344.82693440889443,25,17
1763660791.721565,4,135.9415806982926,233.6865077842518,6,11
1763660791.7371778,0,283.6024078462096,272.85855481819567,14,13
1763660791.7371778,1,247.9127126722612,45.86910134977388,12,2
1763660791.7371778,2,101.2815204449243,366.5718692137589,5,18
1763660791.7371778,3,516.7162541025989,344.0222342875348,25,17
1763660791.7371778,4,137.2890098654685,232.6835043649351,6,11
1763660791.7539616,0,282.16639897991183,273.0155144322821,14,13
1763660791.7539616,1,247.61172906541697,47.59842458124865,12,2
1763660791.7539616,2,101.60825429281766,368.25997875142673,5,18
1763660791.7539616,3,518.1573997544047,343.0950229796172,25,17
1763660791.7539616,4,138.71157314706696,231.79025471922282,6,11
1763660791.7696483,0,280.75329120514414,273.31532137254686,14,13
1763660791.7696483,1,247.128240536001,49.28584533862675,12,2
1763660791.7696483,2,101.88417502516681,369.95713418567084,5,18
1763660791.7696483,3,519.5798959431619,342.1394466131138,25,17
1763660791.7696483,4,140.10345373205175,230.84990922055772,7,11
1763660791.7853932,0,279.3877121246918,273.78643872477534,13,13
1763660791.7853932,1,246.6690372786005,50.98003610087878,12,2
1763660791.7853932,2,102.11322685064005,371.66124805503864,5,18
1763660791.7853932,3,521.0933112900125,341.3355836974584,26,17
1763660791.7853932,4,141.53230644135743,229.96675512594732,7,11
1763660791.801292,0,278.00359645639315,274.1999379403854,13,13
1763660791.801292,1,246.18429929368583,52.66709835713614,12,2
1763660791.801292,2,102.26531470505734,373.37394712465453,5,18
1763660791.801292,3,522.4735227648666,340.319887933989,26,17
1763660791.801292,4,142.99190401412753,229.13539711324705,7,11
1763660791.8179986,0,276.6221964200415,274.62242074963046,13,13
1763660791.8179986,1,245.76528111100473,54.371672712536906,12,2
1763660791.8179986,2,102.36139205684823,375.0906992794507,5,18
1763660791.8179986,3,523.8078602818392,339.24463680515987,26,16
1763660791.8179986,4,144.3606708418004,228.16171410981133,7,11
1763660791.833261,0,275.22346618145696,274.983407597326,13,13
1763660791.833261,1,245.18617706531717,56.02871479853702,12,2
1763660791.833261,2,102.53252307577819,376.8016005018725,5,18
1763660791.833261,3,525.1555637007122,338.1861864784997,26,16
1763660791.833261,4,145.85549221953252,227.39549595002103,7,11
1763660791.8499532,0,273.89062427769215,275.54044461953237,13,13
1763660791.8499532,1,244.80526684393118,57.742207539622015,12,2
1763660791.8499532,2,102.67441003961606,378.5151748095747,5,18
1763660791.8499532,3,526.361830784059,336.96900065748355,26,16
1763660791.8499532,4,147.41112153132957,226.76177782341014,7,11
1763660791.8660696,0,272.54762438153796,276.0725245603963,13,13
1763660791.8660696,1,244.39017273599234,59.44774172340778,12,2
1763660791.8660696,2,102.8760101689068,380.22275385793364,5,19
1763660791.8660696,3,527.6828240789721,335.87739710580223,26,16
1763660791.8660696,4,148.9383334721979,226.06234597727612,7,11
1763660791.8813245,0,271.1578789247707,276.4666886758796,13,13
1763660791.8813245,1,244.0581560134997,61.171375926622765,12,3
1763660791.8813245,2,103.2379227166099,381.9036726918871,5,19
1763660791.8813245,3,529.0818190381086,334.88773317114595,26,16
1763660791.8813245,4,150.49861321555133,225.44016566402414,7,11
1763660791.897625,0,269.7873036536534,276.923067039457,13,13
1763660791.897625,1,243.8378967358398,62.912822400423224,12,3
1763660791.897625,2,103.49360279008933,383.6039951667576,5,19
1763660791.897625,3,530.4759653425476,333.89125051647113,26,16
1763660791.897625,4,152.1162263066165,224.98749679240615,7,11
1763660791.914126,0,268.4223926982089,277.3961165804646,13,13
1763660791.914126,1,243.63286640637077,64.65612746107817,12,3
1763660791.914126,2,103.57620770314412,385.3214482947537,5,19
1763660791.914126,3,531.8323400109716,332.8439352066879,26,16
1763660791.914126,4,153.6603981070462,224.32635031054681,7,11
1763660791.9309466,0,267.0032051111635,277.6656798890138,13,13
1763660791.9309466,1,243.19084283862597,66.35488145623623,12,3
1763660791.9309466,2,103.74818693404227,387.03226446333053,5,19
1763660791.9309466,3,533.0977245698896,331.6883299465316,26,16
1763660791.9309466,4,155.2562305276534,223.8020411412046,7,11
1763660791.9462447,0,265.61992501111644,278.08196578759043,13,13
1763660791.9462447,1,242.89691536120344,68.08541796510373,12,3
1763660791.9462447,2,104.0633142928927,388.72257909860656,5,19
1763660791.9462447,3,534.4509692290752,330.6369734457982,26,16
1763660791.9462447,4,156.87106803581,223.33956839393414,7,11
1763660791.9628358,0,264.20491242557415,278.372649752227,13,13
1763660791.9628358,1,242.71356250398034,69.83113606956832,12,3
1763660791.9628358,2,104.55123890960452,390.3713357170712,5,19
1763660791.9628358,3,535.7940085884612,329.5726112525629,26,16
1763660791.9628358,4,158.476430725253,222.8452083479539,7,11
1763660791.9785242,0,262.76411802347707,278.4769055694539,13,13
1763660791.9785242,1,242.53243678231124,71.5770866540515,12,3
1763660791.9785242,2,105.01565787510108,392.0268670043054,5,19
1763660791.9785242,3,537.220537211549,328.62306521009833,26,16
1763660791.9785242,4,159.99099057434225,222.11878582404367,7,11
1763660791.9944966,0,261.3199836431205,278.44178184510656,13,13
1763660791.9944966,1,242.09634125251623,73.27737211814278,12,3
1763660791.9944966,2,105.67087451699531,393.61657137012605,5,19
1763660791.9944966,3,538.7083731987867,327.77279132814675,26,16
1763660791.9944966,4,161.59534004365383,221.6211474010527,8,11
1763660792.01099,0,259.87576673329033,278.41023343943294,12,13
1763660792.01099,1,241.45652941676053,74.91193346154175,12,3
1763660792.01099,2,106.08615208607046,395.28510766255346,5,19
1763660792.01099,3,540.2735319784329,327.07500941827425,27,16
1763660792.01099,4,163.1079109228051,220.89059243716505,8,11
1763660792.0271206,0,258.4360783446471,278.5287877651483,12,13
1763660792.0271206,1,240.89899003960545,76.57635522702934,12,3
1763660792.0271206,2,106.59162373210691,396.92856962851965,5,19
1763660792.0271206,3,541.8879545411288,326.5003256893356,27,16
1763660792.0271206,4,164.53914610657438,220.0113046182694,8,11
1763660792.0435364,0,256.99213389159377,278.48657164220407,12,13
1763660792.0435364,1,240.53939904356577,78.29444843930698,12,3
1763660792.0435364,2,107.00723725520838,398.59702227032267,5,19
1763660792.0435364,3,543.486064562748,325.88172569091245,27,16
1763660792.0435364,4,166.06230846278493,219.3030972642124,8,10
1763660792.0594401,0,255.55294844325152,278.36206047876937,12,13
1763660792.0594401,1,240.1491648794761,80.00584180954205,12,4
1763660792.0594401,2,107.64648413387306,400.19321531837227,5,20
1763660792.0594401,3,545.0984262329758,325.30128495868513,27,16
1763660792.0594401,4,167.5059410644317,218.444315492643,8,10
1763660792.076124,0,254.11130188724167,278.45378284291695,12,13
1763660792.076124,1,239.86694367362128,81.73832591090435,11,4
1763660792.076124,2,108.10054563909014,401.8516172503551,5,20
1763660792.076124,3,546.7657551890335,324.9055126105601,27,16
1763660792.076124,4,169.0162593988571,217.7091150108587,8,10
1763660792.0929177,0,252.6810896447201,278.6568855900213,12,13
1763660792.0929177,1,239.50359214827765,83.45562775960124,11,4
1763660792.0929177,2,108.40904081477427,403.5431548778124,5,20
1763660792.0929177,3,548.4720485806879,324.7468164831806,27,16
1763660792.0929177,4,170.58576151913428,217.11057987056805,8,10
1763660792.1088166,0,251.24192568477827,278.78164488203805,12,13
1763660792.1088166,1,239.13038159715848,85.17081400460225,11,4
1763660792.1088166,2,108.9406897567025,405.17833628092063,5,20
1763660792.1088166,3,550.1845153738622,324.6829487955428,27,16
1763660792.1088166,4,172.05146248199972,216.2900301114598,8,10
1763660792.1247382,0,249.7978916605006,278.7426125714689,12,13
1763660792.1247382,1,238.9795344594536,86.91964078606277,11,4
1763660792.1247382,2,109.30037606810329,406.8597328956178,5,20
1763660792.1247382,3,551.8953583409134,324.5847757781692,27,16
1763660792.1247382,4,173.59151887639882,215.61935319834305,8,10
1763660792.1404958,0,248.35541742662787,278.820239043456,12,13
1763660792.1404958,1,239.0473173881722,88.67365203034875,11,4
1763660792.1404958,2,109.64639774368922,408.5439946978769,5,20
1763660792.1404958,3,553.5907746407485,324.3354062341141,27,16
1763660792.1404958,4,175.08732826230494,214.855065621084,8,10
1763660792.1566885,0,246.92804509637074,279.0424236859412,12,13
1763660792.1566885,1,238.98147838500842,90.4277373179473,11,4
1763660792.1566885,2,109.83426525277027,410.25313910884864,5,20
1763660792.1566885,3,555.2760883631836,324.0250205768734,27,16
1763660792.1566885,4,176.4526233985207,213.87652057319767,8,10
1763660792.1722348,0,245.50953524552807,279.31553096816236,12,13
1763660792.1722348,1,239.147779180791,92.17516228510023,11,4
1763660792.1722348,2,110.25648840905042,411.9199313648977,5,20
1763660792.1722348,3,556.9653301714762,323.7367781227396,27,16
1763660792.1722348,4,177.70602350147374,212.75823196928783,8,10
1763660792.1890745,0,244.06915764096834,279.4253951607944,12,13
1763660792.1890745,1,239.0814791785903,93.92923020858994,11,4
1763660792.1890745,2,110.7609086517796,413.56371633783345,5,20
1763660792.1890745,3,558.6213861539032,323.2962101003907,27,16
